date,fund,ticker,weight
2021-10-04,Equity-Only Min-Variance,WMT,0.1
2021-11-02,Equity-Only Min-Variance,WMT,0.1
2021-12-02,Equity-Only Min-Variance,WMT,0.1
2022-01-03,Equity-Only Min-Variance,WMT,0.1
2022-02-02,Equity-Only Min-Variance,WMT,0.1
2022-03-04,Equity-Only Min-Variance,WMT,0.1
2022-04-04,Equity-Only Min-Variance,WMT,0.1
2022-05-04,Equity-Only Min-Variance,WMT,0.1
2022-06-03,Equity-Only Min-Variance,WMT,0.08313883506614929
2022-07-06,Equity-Only Min-Variance,WMT,0.1
2022-08-04,Equity-Only Min-Variance,WMT,0.09999999999999999
2022-09-02,Equity-Only Min-Variance,WMT,0.09789014058662099
2022-10-04,Equity-Only Min-Variance,WMT,0.1
2022-11-02,Equity-Only Min-Variance,WMT,0.1
2022-12-02,Equity-Only Min-Variance,WMT,0.1
2023-01-04,Equity-Only Min-Variance,WMT,0.1
2023-02-03,Equity-Only Min-Variance,WMT,0.1
2023-03-07,Equity-Only Min-Variance,WMT,0.1
2023-04-05,Equity-Only Min-Variance,WMT,0.09999999999999999
2023-05-05,Equity-Only Min-Variance,WMT,0.1
2023-06-06,Equity-Only Min-Variance,WMT,0.1
2023-07-07,Equity-Only Min-Variance,WMT,0.09999999999999999
2023-08-07,Equity-Only Min-Variance,WMT,0.1
2023-09-06,Equity-Only Min-Variance,WMT,0.1
2023-10-05,Equity-Only Min-Variance,WMT,0.1
2023-11-03,Equity-Only Min-Variance,WMT,0.1
2023-12-05,Equity-Only Min-Variance,WMT,0.09999999999999999
2022-01-03,Equity-Only Min-Variance,XOM,0.006454294063947569
2022-02-02,Equity-Only Min-Variance,XOM,0.013206828061051069
2022-03-04,Equity-Only Min-Variance,XOM,0.015528226538228945
2022-05-04,Equity-Only Min-Variance,XOM,0.017052867776846135
2022-06-03,Equity-Only Min-Variance,XOM,0.008489999630340373
2022-11-02,Equity-Only Min-Variance,XOM,0.02414154782629916
2022-12-02,Equity-Only Min-Variance,XOM,0.0471349542000979
2023-01-04,Equity-Only Min-Variance,XOM,0.052868946728850355
2023-03-07,Equity-Only Min-Variance,XOM,0.0015003093463954646
2023-11-03,Equity-Only Min-Variance,XOM,0.06662641782469801
2023-12-05,Equity-Only Min-Variance,XOM,0.07500408873796334
2021-01-04,Equity-Only Risk Parity,ABBV,0.026908916496254036
2021-02-03,Equity-Only Risk Parity,ABBV,0.025349593580527335
2021-03-05,Equity-Only Risk Parity,ABBV,0.025784300240350628
2021-04-06,Equity-Only Risk Parity,ABBV,0.025565774435656972
2021-05-05,Equity-Only Risk Parity,ABBV,0.0255197923110991
2021-06-04,Equity-Only Risk Parity,ABBV,0.025967435697719168
2021-07-06,Equity-Only Risk Parity,ABBV,0.026011554190530754
2021-08-04,Equity-Only Risk Parity,ABBV,0.025765793375986563
2021-09-02,Equity-Only Risk Parity,ABBV,0.025671169488600366
2021-10-04,Equity-Only Risk Parity,ABBV,0.02486444894467976
2021-11-02,Equity-Only Risk Parity,ABBV,0.025268294784788335
2021-12-02,Equity-Only Risk Parity,ABBV,0.02567188136150288
2022-01-03,Equity-Only Risk Parity,ABBV,0.025852909994992686
2022-02-02,Equity-Only Risk Parity,ABBV,0.028120881142589788
2022-03-04,Equity-Only Risk Parity,ABBV,0.02945977635373722
2022-04-04,Equity-Only Risk Parity,ABBV,0.029517054163745317
2022-05-04,Equity-Only Risk Parity,ABBV,0.027534362438427086
2022-06-03,Equity-Only Risk Parity,ABBV,0.03333878340744177
2022-07-06,Equity-Only Risk Parity,ABBV,0.031820358250119696
2022-08-04,Equity-Only Risk Parity,ABBV,0.03368037861675474
2022-09-02,Equity-Only Risk Parity,ABBV,0.03322327269207505
2022-10-04,Equity-Only Risk Parity,ABBV,0.031753279760045015
2022-11-02,Equity-Only Risk Parity,ABBV,0.033448408862520616
2022-12-02,Equity-Only Risk Parity,ABBV,0.03366118750304396
2023-01-04,Equity-Only Risk Parity,ABBV,0.0344904593869073
2023-02-03,Equity-Only Risk Parity,ABBV,0.03427658196889235
2023-03-07,Equity-Only Risk Parity,ABBV,0.03614034024996565
2023-04-05,Equity-Only Risk Parity,ABBV,0.0353894291695507
2023-05-05,Equity-Only Risk Parity,ABBV,0.03842847456033629
2023-06-06,Equity-Only Risk Parity,ABBV,0.03657027443030155
2023-07-07,Equity-Only Risk Parity,ABBV,0.0376218507427352
2023-08-07,Equity-Only Risk Parity,ABBV,0.03922242925006244
2023-09-06,Equity-Only Risk Parity,ABBV,0.03831807077637994
2023-10-05,Equity-Only Risk Parity,ABBV,0.03785898094156837
2023-11-03,Equity-Only Risk Parity,ABBV,0.035634668414492886
2023-12-05,Equity-Only Risk Parity,ABBV,0.036748711872740744
2021-01-04,Equity-Only Risk Parity,ABT,0.022927388484484907
2021-02-03,Equity-Only Risk Parity,ABT,0.024435786131468296
2021-03-05,Equity-Only Risk Parity,ABT,0.023712009365156612
2021-04-06,Equity-Only Risk Parity,ABT,0.024059527305313674
2021-05-05,Equity-Only Risk Parity,ABT,0.0237351908812032
2021-06-04,Equity-Only Risk Parity,ABT,0.024045062453680238
2021-07-06,Equity-Only Risk Parity,ABT,0.024506705625018263
2021-08-04,Equity-Only Risk Parity,ABT,0.02548537844531387
2021-09-02,Equity-Only Risk Parity,ABT,0.02646844043905119
2021-10-04,Equity-Only Risk Parity,ABT,0.027021808588244753
2021-11-02,Equity-Only Risk Parity,ABT,0.02618530758190764
2021-12-02,Equity-Only Risk Parity,ABT,0.02822221655719274
2022-01-03,Equity-Only Risk Parity,ABT,0.027497004913880775
2022-02-02,Equity-Only Risk Parity,ABT,0.025682013901498265
2022-03-04,Equity-Only Risk Parity,ABT,0.022329019416060397
2022-04-04,Equity-Only Risk Parity,ABT,0.021080758671982464
2022-05-04,Equity-Only Risk Parity,ABT,0.02001790259177514
2022-06-03,Equity-Only Risk Parity,ABT,0.01869988932777708
2022-07-06,Equity-Only Risk Parity,ABT,0.01882715955394109
2022-08-04,Equity-Only Risk Parity,ABT,0.018529771509980454
2022-09-02,Equity-Only Risk Parity,ABT,0.01873201505404895
2022-10-04,Equity-Only Risk Parity,ABT,0.020632625016113237
2022-11-02,Equity-Only Risk Parity,ABT,0.020479651774412952
2022-12-02,Equity-Only Risk Parity,ABT,0.020303561141508417
2023-01-04,Equity-Only Risk Parity,ABT,0.02000412947765603
2023-02-03,Equity-Only Risk Parity,ABT,0.020594226702769846
2023-03-07,Equity-Only Risk Parity,ABT,0.020159166260640994
2023-04-05,Equity-Only Risk Parity,ABT,0.020045592382231994
2023-05-05,Equity-Only Risk Parity,ABT,0.02062862752359586
2023-06-06,Equity-Only Risk Parity,ABT,0.020998397552687575
2023-07-07,Equity-Only Risk Parity,ABT,0.022376774323975203
2023-08-07,Equity-Only Risk Parity,ABT,0.02187758177243108
2023-09-06,Equity-Only Risk Parity,ABT,0.02212868202331775
2023-10-05,Equity-Only Risk Parity,ABT,0.02265106349166348
2023-11-03,Equity-Only Risk Parity,ABT,0.026210364348054006
2023-12-05,Equity-Only Risk Parity,ABT,0.02617719290463167
2021-01-04,Equity-Only Risk Parity,ADBE,0.020055110633523637
2021-02-03,Equity-Only Risk Parity,ADBE,0.019669041882438638
2021-03-05,Equity-Only Risk Parity,ADBE,0.019253393405267057
2021-04-06,Equity-Only Risk Parity,ADBE,0.019025550803848313
2021-05-05,Equity-Only Risk Parity,ADBE,0.01889808070818181
2021-06-04,Equity-Only Risk Parity,ADBE,0.018887575191743288
2021-07-06,Equity-Only Risk Parity,ADBE,0.019950221901011943
2021-08-04,Equity-Only Risk Parity,ADBE,0.020453294988466486
2021-09-02,Equity-Only Risk Parity,ADBE,0.020468812043207055
2021-10-04,Equity-Only Risk Parity,ADBE,0.02027736461286066
2021-11-02,Equity-Only Risk Parity,ADBE,0.020722192905511597
2021-12-02,Equity-Only Risk Parity,ADBE,0.020429208214221145
2022-01-03,Equity-Only Risk Parity,ADBE,0.019731373340531266
2022-02-02,Equity-Only Risk Parity,ADBE,0.017975088161286252
2022-03-04,Equity-Only Risk Parity,ADBE,0.017035509875540575
2022-04-04,Equity-Only Risk Parity,ADBE,0.014835871860646528
2022-05-04,Equity-Only Risk Parity,ADBE,0.014974993156396344
2022-06-03,Equity-Only Risk Parity,ADBE,0.013918246807191831
2022-07-06,Equity-Only Risk Parity,ADBE,0.014152875089127676
2022-08-04,Equity-Only Risk Parity,ADBE,0.013694709967861148
2022-09-02,Equity-Only Risk Parity,ADBE,0.013578095900222995
2022-10-04,Equity-Only Risk Parity,ADBE,0.013194861323402184
2022-11-02,Equity-Only Risk Parity,ADBE,0.014282506988618786
2022-12-02,Equity-Only Risk Parity,ADBE,0.013149211344909262
2023-01-04,Equity-Only Risk Parity,ADBE,0.013412696797748536
2023-02-03,Equity-Only Risk Parity,ADBE,0.013700130513969318
2023-03-07,Equity-Only Risk Parity,ADBE,0.013234416159669107
2023-04-05,Equity-Only Risk Parity,ADBE,0.013388794550613871
2023-05-05,Equity-Only Risk Parity,ADBE,0.01318298869540807
2023-06-06,Equity-Only Risk Parity,ADBE,0.01329844276714183
2023-07-07,Equity-Only Risk Parity,ADBE,0.013564184870579567
2023-08-07,Equity-Only Risk Parity,ADBE,0.013592062167263854
2023-09-06,Equity-Only Risk Parity,ADBE,0.01380457000230079
2023-10-05,Equity-Only Risk Parity,ADBE,0.014111067855352863
2023-11-03,Equity-Only Risk Parity,ADBE,0.01434851157663118
2023-12-05,Equity-Only Risk Parity,ADBE,0.014917588298040617
2021-01-04,Equity-Only Risk Parity,AEP,0.02488964285804837
2021-02-03,Equity-Only Risk Parity,AEP,0.025828914361996937
2021-03-05,Equity-Only Risk Parity,AEP,0.026368826117637263
2021-04-06,Equity-Only Risk Parity,AEP,0.027056688123060342
2021-05-05,Equity-Only Risk Parity,AEP,0.02733149839172194
2021-06-04,Equity-Only Risk Parity,AEP,0.027406078914584926
2021-07-06,Equity-Only Risk Parity,AEP,0.026577989720772133
2021-08-04,Equity-Only Risk Parity,AEP,0.026604037054412687
2021-09-02,Equity-Only Risk Parity,AEP,0.027150039909818957
2021-10-04,Equity-Only Risk Parity,AEP,0.02670531884668989
2021-11-02,Equity-Only Risk Parity,AEP,0.02747338170997935
2021-12-02,Equity-Only Risk Parity,AEP,0.027568569762652876
2022-01-03,Equity-Only Risk Parity,AEP,0.02726605441155796
2022-02-02,Equity-Only Risk Parity,AEP,0.030400955523772036
2022-03-04,Equity-Only Risk Parity,AEP,0.02842217938850329
2022-04-04,Equity-Only Risk Parity,AEP,0.030675946762800776
2022-05-04,Equity-Only Risk Parity,AEP,0.028001617509942848
2022-06-03,Equity-Only Risk Parity,AEP,0.03117966301687242
2022-07-06,Equity-Only Risk Parity,AEP,0.027113801793205588
2022-08-04,Equity-Only Risk Parity,AEP,0.027831217565278628
2022-09-02,Equity-Only Risk Parity,AEP,0.02739225146759095
2022-10-04,Equity-Only Risk Parity,AEP,0.024979527632181257
2022-11-02,Equity-Only Risk Parity,AEP,0.022929394570452
2022-12-02,Equity-Only Risk Parity,AEP,0.023323869602641965
2023-01-04,Equity-Only Risk Parity,AEP,0.02320649843652159
2023-02-03,Equity-Only Risk Parity,AEP,0.02323830253463845
2023-03-07,Equity-Only Risk Parity,AEP,0.02250536480111062
2023-04-05,Equity-Only Risk Parity,AEP,0.02313732971727528
2023-05-05,Equity-Only Risk Parity,AEP,0.02313747793463982
2023-06-06,Equity-Only Risk Parity,AEP,0.02328128592622816
2023-07-07,Equity-Only Risk Parity,AEP,0.023036156211993612
2023-08-07,Equity-Only Risk Parity,AEP,0.022336061049583543
2023-09-06,Equity-Only Risk Parity,AEP,0.022713428639876514
2023-10-05,Equity-Only Risk Parity,AEP,0.022244887973051967
2023-11-03,Equity-Only Risk Parity,AEP,0.020776157834467786
2023-12-05,Equity-Only Risk Parity,AEP,0.020859740475742943
2021-01-04,Equity-Only Risk Parity,AMD,0.01756578028803382
2021-02-03,Equity-Only Risk Parity,AMD,0.017512115941673442
2021-03-05,Equity-Only Risk Parity,AMD,0.016979152297414084
2021-04-06,Equity-Only Risk Parity,AMD,0.01660068836500381
2021-05-05,Equity-Only Risk Parity,AMD,0.01608937235928369
2021-06-04,Equity-Only Risk Parity,AMD,0.016361044882969338
2021-07-06,Equity-Only Risk Parity,AMD,0.017408918533443996
2021-08-04,Equity-Only Risk Parity,AMD,0.01747180125186357
2021-09-02,Equity-Only Risk Parity,AMD,0.017282312852982182
2021-10-04,Equity-Only Risk Parity,AMD,0.01747617113635729
2021-11-02,Equity-Only Risk Parity,AMD,0.01740572813823287
2021-12-02,Equity-Only Risk Parity,AMD,0.015900364221391124
2022-01-03,Equity-Only Risk Parity,AMD,0.01517292081153723
2022-02-02,Equity-Only Risk Parity,AMD,0.012903104848028705
2022-03-04,Equity-Only Risk Parity,AMD,0.010992368472589192
2022-04-04,Equity-Only Risk Parity,AMD,0.010675834337038182
2022-05-04,Equity-Only Risk Parity,AMD,0.01054267001041735
2022-06-03,Equity-Only Risk Parity,AMD,0.009052746141305738
2022-07-06,Equity-Only Risk Parity,AMD,0.00933275097143418
2022-08-04,Equity-Only Risk Parity,AMD,0.00935439382469585
2022-09-02,Equity-Only Risk Parity,AMD,0.009333876980650585
2022-10-04,Equity-Only Risk Parity,AMD,0.0099732254742102
2022-11-02,Equity-Only Risk Parity,AMD,0.010152820687292627
2022-12-02,Equity-Only Risk Parity,AMD,0.009412475034194423
2023-01-04,Equity-Only Risk Parity,AMD,0.00937078551254563
2023-02-03,Equity-Only Risk Parity,AMD,0.009388880335120725
2023-03-07,Equity-Only Risk Parity,AMD,0.009454369750270428
2023-04-05,Equity-Only Risk Parity,AMD,0.01048202125808952
2023-05-05,Equity-Only Risk Parity,AMD,0.010882609968310199
2023-06-06,Equity-Only Risk Parity,AMD,0.011883523219543793
2023-07-07,Equity-Only Risk Parity,AMD,0.012564304913394681
2023-08-07,Equity-Only Risk Parity,AMD,0.013202809304310953
2023-09-06,Equity-Only Risk Parity,AMD,0.012606095146208956
2023-10-05,Equity-Only Risk Parity,AMD,0.012439183947927762
2023-11-03,Equity-Only Risk Parity,AMD,0.01312052397721849
2023-12-05,Equity-Only Risk Parity,AMD,0.013161719893278946
2021-01-04,Equity-Only Risk Parity,AMGN,0.023726994394835752
2021-02-03,Equity-Only Risk Parity,AMGN,0.023699850356815908
2021-03-05,Equity-Only Risk Parity,AMGN,0.024033234270324264
2021-04-06,Equity-Only Risk Parity,AMGN,0.023588085498866724
2021-05-05,Equity-Only Risk Parity,AMGN,0.023553654420575314
2021-06-04,Equity-Only Risk Parity,AMGN,0.0236500340217276
2021-07-06,Equity-Only Risk Parity,AMGN,0.02392514273679655
2021-08-04,Equity-Only Risk Parity,AMGN,0.024426608635028893
2021-09-02,Equity-Only Risk Parity,AMGN,0.02294779929926477
2021-10-04,Equity-Only Risk Parity,AMGN,0.02274382998689847
2021-11-02,Equity-Only Risk Parity,AMGN,0.02241485541506039
2021-12-02,Equity-Only Risk Parity,AMGN,0.023211201060626328
2022-01-03,Equity-Only Risk Parity,AMGN,0.022905885090854713
2022-02-02,Equity-Only Risk Parity,AMGN,0.023344959182500118
2022-03-04,Equity-Only Risk Parity,AMGN,0.022206968615974525
2022-04-04,Equity-Only Risk Parity,AMGN,0.023562414875522134
2022-05-04,Equity-Only Risk Parity,AMGN,0.0276727524013744
2022-06-03,Equity-Only Risk Parity,AMGN,0.03427766106674281
2022-07-06,Equity-Only Risk Parity,AMGN,0.035910545359588895
2022-08-04,Equity-Only Risk Parity,AMGN,0.03547417347325007
2022-09-02,Equity-Only Risk Parity,AMGN,0.035174794820586754
2022-10-04,Equity-Only Risk Parity,AMGN,0.033841986044148405
2022-11-02,Equity-Only Risk Parity,AMGN,0.03376739553945234
2022-12-02,Equity-Only Risk Parity,AMGN,0.036504555328646236
2023-01-04,Equity-Only Risk Parity,AMGN,0.03741409832362218
2023-02-03,Equity-Only Risk Parity,AMGN,0.03613231440345469
2023-03-07,Equity-Only Risk Parity,AMGN,0.03501799903779128
2023-04-05,Equity-Only Risk Parity,AMGN,0.03472507965823468
2023-05-05,Equity-Only Risk Parity,AMGN,0.03273004770723963
2023-06-06,Equity-Only Risk Parity,AMGN,0.03152034714389657
2023-07-07,Equity-Only Risk Parity,AMGN,0.030842888517316917
2023-08-07,Equity-Only Risk Parity,AMGN,0.03151240846662615
2023-09-06,Equity-Only Risk Parity,AMGN,0.03280614239227258
2023-10-05,Equity-Only Risk Parity,AMGN,0.031928867707903784
2023-11-03,Equity-Only Risk Parity,AMGN,0.02873439207718777
2023-12-05,Equity-Only Risk Parity,AMGN,0.027304490726533962
2021-01-04,Equity-Only Risk Parity,AMT,0.0195200944667526
2021-02-03,Equity-Only Risk Parity,AMT,0.020218198800424688
2021-03-05,Equity-Only Risk Parity,AMT,0.020468573228292358
2021-04-06,Equity-Only Risk Parity,AMT,0.020109538650347997
2021-05-05,Equity-Only Risk Parity,AMT,0.020491113049251556
2021-06-04,Equity-Only Risk Parity,AMT,0.02058627948185635
2021-07-06,Equity-Only Risk Parity,AMT,0.020929750391758886
2021-08-04,Equity-Only Risk Parity,AMT,0.021595930847370312
2021-09-02,Equity-Only Risk Parity,AMT,0.022174258919835536
2021-10-04,Equity-Only Risk Parity,AMT,0.022080920918912436
2021-11-02,Equity-Only Risk Parity,AMT,0.02240311094303136
2021-12-02,Equity-Only Risk Parity,AMT,0.02253756425791644
2022-01-03,Equity-Only Risk Parity,AMT,0.021546633847593304
2022-02-02,Equity-Only Risk Parity,AMT,0.019745676059390357
2022-03-04,Equity-Only Risk Parity,AMT,0.020508979844025128
2022-04-04,Equity-Only Risk Parity,AMT,0.019709872386086985
2022-05-04,Equity-Only Risk Parity,AMT,0.020132362247533026
2022-06-03,Equity-Only Risk Parity,AMT,0.01853396183010528
2022-07-06,Equity-Only Risk Parity,AMT,0.018419551994420247
2022-08-04,Equity-Only Risk Parity,AMT,0.01820590195338953
2022-09-02,Equity-Only Risk Parity,AMT,0.018577227420274345
2022-10-04,Equity-Only Risk Parity,AMT,0.01948404232562546
2022-11-02,Equity-Only Risk Parity,AMT,0.018405242779008776
2022-12-02,Equity-Only Risk Parity,AMT,0.017035287960054466
2023-01-04,Equity-Only Risk Parity,AMT,0.017333790268406056
2023-02-03,Equity-Only Risk Parity,AMT,0.01717097678644389
2023-03-07,Equity-Only Risk Parity,AMT,0.01679757397644138
2023-04-05,Equity-Only Risk Parity,AMT,0.016697782454450805
2023-05-05,Equity-Only Risk Parity,AMT,0.016708092214962354
2023-06-06,Equity-Only Risk Parity,AMT,0.016577773928064126
2023-07-07,Equity-Only Risk Parity,AMT,0.01677856648573385
2023-08-07,Equity-Only Risk Parity,AMT,0.017160472018549856
2023-09-06,Equity-Only Risk Parity,AMT,0.017413295213255485
2023-10-05,Equity-Only Risk Parity,AMT,0.01648432139139547
2023-11-03,Equity-Only Risk Parity,AMT,0.0164927095168568
2023-12-05,Equity-Only Risk Parity,AMT,0.015301462949925827
2021-01-04,Equity-Only Risk Parity,BA,0.010431400117002497
2021-02-03,Equity-Only Risk Parity,BA,0.010433542564932839
2021-03-05,Equity-Only Risk Parity,BA,0.01034720146458888
2021-04-06,Equity-Only Risk Parity,BA,0.010615947509647913
2021-05-05,Equity-Only Risk Parity,BA,0.010686098374028091
2021-06-04,Equity-Only Risk Parity,BA,0.010770725065994646
2021-07-06,Equity-Only Risk Parity,BA,0.010952985825295301
2021-08-04,Equity-Only Risk Parity,BA,0.010711504582158774
2021-09-02,Equity-Only Risk Parity,BA,0.010704679895196913
2021-10-04,Equity-Only Risk Parity,BA,0.01078158222239848
2021-11-02,Equity-Only Risk Parity,BA,0.011548443857853611
2021-12-02,Equity-Only Risk Parity,BA,0.011664234362700704
2022-01-03,Equity-Only Risk Parity,BA,0.011397179985776199
2022-02-02,Equity-Only Risk Parity,BA,0.010834192198025455
2022-03-04,Equity-Only Risk Parity,BA,0.01167138661729855
2022-04-04,Equity-Only Risk Parity,BA,0.0116214173415558
2022-05-04,Equity-Only Risk Parity,BA,0.012143336940457952
2022-06-03,Equity-Only Risk Parity,BA,0.010966731656962832
2022-07-06,Equity-Only Risk Parity,BA,0.011482061086883282
2022-08-04,Equity-Only Risk Parity,BA,0.011663341890350185
2022-09-02,Equity-Only Risk Parity,BA,0.01192271621073845
2022-10-04,Equity-Only Risk Parity,BA,0.011842311755813096
2022-11-02,Equity-Only Risk Parity,BA,0.013268816778982598
2022-12-02,Equity-Only Risk Parity,BA,0.014114712898054136
2023-01-04,Equity-Only Risk Parity,BA,0.014291782879049577
2023-02-03,Equity-Only Risk Parity,BA,0.014336125359659304
2023-03-07,Equity-Only Risk Parity,BA,0.014005591437864394
2023-04-05,Equity-Only Risk Parity,BA,0.013960452052042679
2023-05-05,Equity-Only Risk Parity,BA,0.014329372606499934
2023-06-06,Equity-Only Risk Parity,BA,0.014561144790924479
2023-07-07,Equity-Only Risk Parity,BA,0.014593231419299448
2023-08-07,Equity-Only Risk Parity,BA,0.014528267583434626
2023-09-06,Equity-Only Risk Parity,BA,0.014316157013265093
2023-10-05,Equity-Only Risk Parity,BA,0.015127318930157832
2023-11-03,Equity-Only Risk Parity,BA,0.015931476485641173
2023-12-05,Equity-Only Risk Parity,BA,0.01585712927984026
2021-01-04,Equity-Only Risk Parity,CAT,0.017824913185533257
2021-02-03,Equity-Only Risk Parity,CAT,0.01757025256689871
2021-03-05,Equity-Only Risk Parity,CAT,0.01783250190798792
2021-04-06,Equity-Only Risk Parity,CAT,0.0177969318311812
2021-05-05,Equity-Only Risk Parity,CAT,0.018078471425141587
2021-06-04,Equity-Only Risk Parity,CAT,0.0182329834426068
2021-07-06,Equity-Only Risk Parity,CAT,0.018443862229021727
2021-08-04,Equity-Only Risk Parity,CAT,0.0176904190443147
2021-09-02,Equity-Only Risk Parity,CAT,0.017065609587581753
2021-10-04,Equity-Only Risk Parity,CAT,0.016275637868153916
2021-11-02,Equity-Only Risk Parity,CAT,0.015729796154003273
2021-12-02,Equity-Only Risk Parity,CAT,0.015947562700161396
2022-01-03,Equity-Only Risk Parity,CAT,0.015564331674529535
2022-02-02,Equity-Only Risk Parity,CAT,0.017799568239240667
2022-03-04,Equity-Only Risk Parity,CAT,0.016727383447049316
2022-04-04,Equity-Only Risk Parity,CAT,0.0199391015820678
2022-05-04,Equity-Only Risk Parity,CAT,0.019911168065109012
2022-06-03,Equity-Only Risk Parity,CAT,0.018151646716399104
2022-07-06,Equity-Only Risk Parity,CAT,0.017992115412798937
2022-08-04,Equity-Only Risk Parity,CAT,0.01622264642156811
2022-09-02,Equity-Only Risk Parity,CAT,0.015965310942935105
2022-10-04,Equity-Only Risk Parity,CAT,0.01599384381273564
2022-11-02,Equity-Only Risk Parity,CAT,0.015964917292492595
2022-12-02,Equity-Only Risk Parity,CAT,0.01690384651432225
2023-01-04,Equity-Only Risk Parity,CAT,0.016962071709345845
2023-02-03,Equity-Only Risk Parity,CAT,0.01726845965856314
2023-03-07,Equity-Only Risk Parity,CAT,0.017767561458915077
2023-04-05,Equity-Only Risk Parity,CAT,0.016805958093771348
2023-05-05,Equity-Only Risk Parity,CAT,0.017363349325469346
2023-06-06,Equity-Only Risk Parity,CAT,0.015882859618402467
2023-07-07,Equity-Only Risk Parity,CAT,0.01536317957634722
2023-08-07,Equity-Only Risk Parity,CAT,0.016223896135521654
2023-09-06,Equity-Only Risk Parity,CAT,0.01581345818117851
2023-10-05,Equity-Only Risk Parity,CAT,0.01591853870240123
2023-11-03,Equity-Only Risk Parity,CAT,0.015312693547132975
2023-12-05,Equity-Only Risk Parity,CAT,0.015159717654956276
2021-01-04,Equity-Only Risk Parity,CCI,0.02126742623575044
2021-02-03,Equity-Only Risk Parity,CCI,0.02196196034330706
2021-03-05,Equity-Only Risk Parity,CCI,0.022626176870251924
2021-04-06,Equity-Only Risk Parity,CCI,0.022027312829640846
2021-05-05,Equity-Only Risk Parity,CCI,0.02222745929506469
2021-06-04,Equity-Only Risk Parity,CCI,0.02247943043197375
2021-07-06,Equity-Only Risk Parity,CCI,0.02258383362388661
2021-08-04,Equity-Only Risk Parity,CCI,0.02312203110048766
2021-09-02,Equity-Only Risk Parity,CCI,0.023677013537481178
2021-10-04,Equity-Only Risk Parity,CCI,0.024226072424647645
2021-11-02,Equity-Only Risk Parity,CCI,0.023738574311188886
2021-12-02,Equity-Only Risk Parity,CCI,0.024045434637239245
2022-01-03,Equity-Only Risk Parity,CCI,0.023207007205822618
2022-02-02,Equity-Only Risk Parity,CCI,0.020784821376044628
2022-03-04,Equity-Only Risk Parity,CCI,0.020139236584361543
2022-04-04,Equity-Only Risk Parity,CCI,0.020627506868095776
2022-05-04,Equity-Only Risk Parity,CCI,0.021046964153512593
2022-06-03,Equity-Only Risk Parity,CCI,0.021478564933355464
2022-07-06,Equity-Only Risk Parity,CCI,0.01938864568988715
2022-08-04,Equity-Only Risk Parity,CCI,0.01930786098093028
2022-09-02,Equity-Only Risk Parity,CCI,0.019658407039960468
2022-10-04,Equity-Only Risk Parity,CCI,0.019706102494575425
2022-11-02,Equity-Only Risk Parity,CCI,0.01978244542777022
2022-12-02,Equity-Only Risk Parity,CCI,0.01806928161911135
2023-01-04,Equity-Only Risk Parity,CCI,0.018475153627430435
2023-02-03,Equity-Only Risk Parity,CCI,0.01769512905525338
2023-03-07,Equity-Only Risk Parity,CCI,0.017421194362639475
2023-04-05,Equity-Only Risk Parity,CCI,0.0173903953530727
2023-05-05,Equity-Only Risk Parity,CCI,0.01681262676060919
2023-06-06,Equity-Only Risk Parity,CCI,0.016954479876115612
2023-07-07,Equity-Only Risk Parity,CCI,0.016959134028894315
2023-08-07,Equity-Only Risk Parity,CCI,0.017026209427636812
2023-09-06,Equity-Only Risk Parity,CCI,0.01784244558480018
2023-10-05,Equity-Only Risk Parity,CCI,0.01709694742476722
2023-11-03,Equity-Only Risk Parity,CCI,0.01599403501387956
2023-12-05,Equity-Only Risk Parity,CCI,0.015021427105535367
2021-01-04,Equity-Only Risk Parity,CMCSA,0.020193741949665535
2021-02-03,Equity-Only Risk Parity,CMCSA,0.019296883521256466
2021-03-05,Equity-Only Risk Parity,CMCSA,0.01949583225834696
2021-04-06,Equity-Only Risk Parity,CMCSA,0.019910001119136912
2021-05-05,Equity-Only Risk Parity,CMCSA,0.019598093142308783
2021-06-04,Equity-Only Risk Parity,CMCSA,0.019368837620519656
2021-07-06,Equity-Only Risk Parity,CMCSA,0.019346493030260217
2021-08-04,Equity-Only Risk Parity,CMCSA,0.019562517646259693
2021-09-02,Equity-Only Risk Parity,CMCSA,0.01965098992642055
2021-10-04,Equity-Only Risk Parity,CMCSA,0.018320537568592636
2021-11-02,Equity-Only Risk Parity,CMCSA,0.017371416039024166
2021-12-02,Equity-Only Risk Parity,CMCSA,0.017413839772655742
2022-01-03,Equity-Only Risk Parity,CMCSA,0.01813689988804412
2022-02-02,Equity-Only Risk Parity,CMCSA,0.018009103205231
2022-03-04,Equity-Only Risk Parity,CMCSA,0.01802883003210449
2022-04-04,Equity-Only Risk Parity,CMCSA,0.01829734478346316
2022-05-04,Equity-Only Risk Parity,CMCSA,0.01961703750254457
2022-06-03,Equity-Only Risk Parity,CMCSA,0.020749733779850028
2022-07-06,Equity-Only Risk Parity,CMCSA,0.021559402420991438
2022-08-04,Equity-Only Risk Parity,CMCSA,0.023342679752755533
2022-09-02,Equity-Only Risk Parity,CMCSA,0.02263207316762047
2022-10-04,Equity-Only Risk Parity,CMCSA,0.01901201771210831
2022-11-02,Equity-Only Risk Parity,CMCSA,0.01973971560181911
2022-12-02,Equity-Only Risk Parity,CMCSA,0.019162606268475338
2023-01-04,Equity-Only Risk Parity,CMCSA,0.018807300810837074
